Index	E1_eV	E1_nm	E2_eV	E2_nm	f1_au	f2_au	n_C	n_H	n_N	n_O	n_F
303	7.63639651	162.3595467	8.38925414	147.7892856	0.01789744	0.00044202	5	10	0	1	0
304	6.71088237	184.7509472	7.4996193	165.3206417	0.0096255	0.01232694	5	11	1	0	0
305	6.95406915	178.2901275	7.57887736	163.5917587	0.00958665	0.19263716	4	7	1	1	0
306	4.42867749	279.9575898	7.17555022	172.787011	0.00005217	0.0429354	5	8	0	1	0
307	6.15774651	201.3466898	7.30218466	169.7905399	0.00061066	0.02050754	4	7	1	1	0
308	6.18434373	200.480751	7.87768148	157.3866471	0.00062173	0.11619138	4	6	0	2	0
309	5.24383204	236.4381363	6.45688751	192.0185033	0.00101982	0.02726057	4	7	1	1	0
310	4.40407567	281.521474	7.01338262	176.782295	0.00006432	0.00323296	4	6	0	2	0
311	8.44969171	146.7322026	8.67665234	142.8940365	0.00743922	0.08373827	6	12	0	0	0
312	7.28225558	170.2551992	7.78227129	159.3161982	0.01892924	0.01060468	5	10	0	1	0
313	7.08487972	174.9982957	8.15552712	152.0247381	0.00529122	0.01128618	5	10	0	1	0
314	6.45865053	191.9660878	7.05705363	175.6883171	0.0297553	0.02613005	4	9	1	1	0
315	7.06420995	175.5103379	7.26657094	170.6226892	0.00000001	0.0149487	4	8	0	2	0
316	8.86325168	139.8856673	9.0303421	137.2973319	0.04314693	0.03663678	6	10	0	0	0
317	6.9645039	178.0229996	7.22418404	171.6237942	0.0180324	0.02475343	5	8	0	1	0
318	6.4851049	191.1830102	6.92238095	179.1062763	0.04001735	0.00526672	5	9	1	0	0
319	7.22512773	171.601378	8.45183216	146.6950423	0.00307562	0.06544988	5	8	0	1	0
320	6.85525101	180.8601718	7.38249851	167.9433966	0.0918964	0.00149668	4	7	1	1	0
321	3.88154554	319.4196392	5.4202829	228.7411742	0	0	5	2	0	1	0
322	3.94657585	314.156353	5.45432978	227.3133317	0.00005437	0.0002735	4	1	1	1	0
323	3.96366188	312.8021295	6.2496554	198.3856381	0	0	3	0	2	1	0
324	2.84203857	436.2508977	4.16319425	297.8102395	0.00002354	0.00009757	4	2	0	2	0
325	2.83488496	437.3517412	4.20949088	294.5348764	0.00000028	0.00021853	3	1	1	2	0
327	7.42206577	167.0480853	7.72651789	160.4658002	0.00000107	0.00014749	6	6	0	0	0
328	7.36813226	168.2708496	7.70927812	160.8246397	0.00052721	0.00378237	5	5	1	0	0
329	8.4610413	146.5353768	8.62968331	143.6717699	0.00357156	0.00001564	4	4	2	0	0
330	6.97083599	177.8612891	7.26989345	170.5447107	0.02870623	0.00370194	4	4	2	0	0
331	7.03353347	176.2758194	8.01240423	154.7403052	0.035028	0.00427895	3	3	3	0	0
332	7.01573885	176.7229227	7.14744712	173.4663935	0.00461654	0.00096127	5	4	0	1	0
333	7.06248611	175.5531772	7.37983833	168.0039346	0.00046919	0.0318145	4	3	1	1	0
334	7.60534859	163.02236	8.17082564	151.7400971	0.02247826	0.00300283	3	2	2	1	0
335	4.44728001	278.7865558	7.11082468	174.3597868	0.00091991	0.00196207	5	6	0	1	0
336	4.43318641	279.6728492	7.86818688	157.5765667	0.00035581	0.01206747	4	5	1	1	0
337	4.71080403	263.1911386	6.80854485	182.1008605	0.0011274	0.00448149	4	4	0	2	0
338	4.71690944	262.8504723	6.99020124	177.3685524	0.00041819	0.01011769	3	3	1	2	0
339	4.10762207	301.8393256	4.46934436	277.4102366	0.00227284	0.00031228	4	6	0	2	0
340	5.56654681	222.7308811	6.28634234	197.2278647	0.00032689	0.00307648	3	6	2	1	0
341	5.20421526	238.2380077	5.73436649	216.212528	0.00137633	0.00000105	3	5	1	2	0
342	4.27633238	289.9311293	4.66262273	265.9108288	0.00329277	0.00066157	3	4	0	3	0
343	5.48397006	226.0847274	6.50583181	190.5739208	0.0017555	0.22573004	3	5	3	0	0
344	4.06452005	305.0401668	5.00345702	247.7970473	0.00012826	0.00205799	3	6	2	1	0
345	4.20315362	294.9789581	5.99566625	206.789675	0.00004131	0.00000141	5	6	0	1	0
346	4.27015866	290.3503065	7.02440051	176.505009	0.00026704	0.00007421	4	5	1	1	0
347	5.77288829	214.7697676	5.94848117	208.4299908	0.00746707	0.17917273	3	5	3	0	0
348	5.22284853	237.3880592	6.76507276	183.2710334	0.00007666	0.00002085	4	5	1	1	0
349	5.33540896	232.379914	6.59618884	187.9633688	0.00009858	0.00015026	4	4	0	2	0
350	5.48725801	225.949258	7.57636194	163.6460726	0.00000096	0.0009941	3	3	1	2	0
351	4.20889658	294.5764647	6.11168308	202.8642291	0.00006908	0.00000771	4	4	0	2	0
352	4.27893678	289.7546609	6.67148083	185.8420801	0.00033217	0.0473211	3	3	1	2	0
353	2.97602497	416.6100378	4.68423837	264.6837709	0.00011516	0.00005299	4	6	0	2	0
354	3.91126391	316.9926409	4.81483995	257.504276	0.00085649	0.0663521	3	6	2	1	0
355	3.56883286	347.4082212	4.94991372	250.4774719	0.00007532	0.00027467	3	5	1	2	0
356	3.60958245	343.4862321	5.13662246	241.3729812	0.00003706	0.00031378	3	4	0	3	0
357	2.93519483	422.4053073	4.42923396	279.922417	0.00006709	0.0000258	3	4	0	3	0
358	4.66702145	265.6602048	6.79663034	182.4200836	0	0.01531341	5	10	0	1	0
359	4.66333105	265.8704396	6.79090153	182.5739734	0.00001687	0.01233565	4	8	0	2	0
360	5.95117047	208.3358025	6.90792572	179.4810665	0.00065491	0.00017362	4	9	1	1	0
361	6.13564188	202.0720732	7.96740476	155.61427	0.00085846	0.02167944	4	8	0	2	0
362	5.80472969	213.5916645	6.89772771	179.746422	0.00258327	0.00169917	3	7	1	2	0
363	6.47180615	191.5758672	6.83788743	181.3194336	0.00000609	0.00350975	3	8	2	1	0
364	7.21315881	171.8861194	7.41698731	167.1624642	-0.00000033	0.00009791	3	7	1	2	0
365	6.155956	201.4052531	7.10273746	174.558314	0.00093193	0.00862831	3	7	1	2	0
366	6.38749358	194.1045983	8.14283193	152.2617545	0.00085281	0.00057616	3	6	0	3	0
367	4.64552528	266.8894907	6.78366303	182.7687888	0.00005264	0.01018018	3	6	0	3	0
368	6.27368687	197.6257186	7.27962424	170.3167408	0.00012089	0.08935072	4	9	1	1	0
369	7.39233162	167.7200022	7.71845624	160.6334008	0.00000756	0.00362299	5	8	0	1	0
370	7.45911053	166.2184613	8.59747891	144.2099351	0.00076366	0.00007187	4	7	1	1	0
371	7.38244409	167.9446346	7.70022298	161.0137626	0.00010736	0.00516329	6	10	0	0	0
372	8.58906814	144.3511513	8.9455653	138.5984936	0.00023428	0.00988734	5	9	1	0	0
373	7.05739731	175.6797615	8.13191009	152.4662547	0.02885172	0.00799056	4	8	2	0	0
374	7.13299897	173.8177562	7.41719276	167.157834	0.00115793	0.0203082	5	8	0	1	0
375	7.59419628	163.2617634	8.31815596	149.0524921	0.01405009	0.00153872	4	7	1	1	0
376	6.50130928	190.7064905	7.4084911	167.3541696	0.00308143	0.02133999	4	8	2	0	0
377	7.1368823	173.7231781	7.4037389	167.4615882	0.00275121	0.01365859	5	8	0	1	0
378	7.53857866	164.466265	8.11183217	152.84363	0.00605328	0.01987934	4	7	1	1	0
379	7.06147031	175.5784308	7.51823162	164.9113699	0.0279197	0.00096706	3	6	2	1	0
380	6.81960247	181.8055938	7.08115121	175.0904392	0.00314657	0.04195533	3	7	3	0	0
381	6.88427957	180.0975487	7.59093962	163.3318058	0.01055122	0.01474189	3	6	2	1	0
382	6.99783186	177.1751451	7.48179095	165.7145841	0.00003837	0.00407301	4	6	0	2	0
383	7.36977093	168.2334345	8.06033272	153.8201856	0.0000678	0.03583163	3	5	1	2	0
384	4.45549403	278.2725925	7.31400011	169.5162505	0.00016222	0.00065106	4	8	0	2	0
385	4.39941518	281.819702	7.68789677	161.2719203	0.00017097	0.04217454	5	10	0	1	0
386	4.65361876	266.4253218	6.53451424	189.7374204	0.00026247	0.04267888	4	8	0	2	0
387	5.86854065	211.2691977	6.87086354	180.4492067	0.00103082	0.27846406	4	9	1	1	0
388	4.37929944	283.1142042	6.64014012	186.7192337	0.00010105	0.00871308	4	8	0	2	0
389	4.5901814	270.1073806	6.41447013	193.2882764	0.00068606	0.04698214	3	6	0	3	0
390	7.22062534	171.7083795	7.24333106	171.170124	0.00012672	0.00099845	4	10	0	2	0
391	9.10747059	136.1346011	9.35066743	132.5939442	0.0026962	0.02701997	6	14	0	0	0
392	7.21693139	171.7962674	8.77310662	141.3230146	0.00055029	0.03456199	5	12	0	1	0
393	7.39332293	167.697514	8.2291897	150.6639074	0.01759468	0.01305022	5	12	0	1	0
394	7.25192741	170.9672209	8.57250512	144.6300537	0.01196894	0.00026923	5	12	0	1	0
395	7.33003796	169.1453554	7.94293084	156.0937518	0.00390598	0.02112736	4	10	0	2	0
396	7.50745509	165.1480908	7.84571083	158.0279854	0.01013831	0.01279634	4	10	0	2	0
397	7.26794757	170.5903715	7.8592074	157.7566048	0.00010004	0.00047071	3	8	0	3	0
398	7.00412721	177.015899	7.61372398	162.843029	0.0004783	0.00124846	6	8	0	0	0
399	7.97873395	155.3933097	8.44662009	146.7855619	0.00138413	0.09077501	5	7	1	0	0
400	7.01141442	176.8319202	7.24585954	171.1103932	0.00545754	0.00947284	5	7	1	0	0
401	7.3507997	168.667618	7.81808284	158.5864337	0.00992972	0.05732175	4	6	2	0	0
402	7.02507998	176.4879374	7.33269923	169.0839671	0.01064645	0.02600433	5	6	0	1	0
403	7.51769338	164.923177	7.96588201	155.644017	0.01421384	0.00365014	4	5	1	1	0
404	7.29216216	170.0239035	7.83579881	158.2278854	0.02340385	-0.00000035	4	6	2	0	0
405	6.64107102	186.6930606	7.35162965	168.6485766	0.00180449	0.03758919	5	6	0	1	0
406	7.29893807	169.8660633	7.91003446	156.7429172	0.0047476	0.00514028	4	5	1	1	0
407	4.61115213	268.8789788	7.28770929	170.12779	0.00015611	0.17821539	5	8	0	1	0
408	4.48615664	276.3706165	6.49654756	190.846271	0.00040428	0.03999125	4	7	1	1	0
409	4.37862677	283.1576976	6.51752617	190.2319749	0.00025831	0.02241942	4	6	0	2	0
410	4.78016612	259.3721317	5.89579721	210.29249	0.00009788	0.15723644	4	6	0	2	0
411	7.19348008	172.3563369	8.26333999	150.0412517	0.00130653	0.05481048	5	10	0	1	0
412	7.08733173	174.9377512	7.72637231	160.4688237	0.01386771	0.00563649	4	9	1	1	0
413	7.58939075	163.3651392	7.98653164	155.2415906	0.00074904	0.00626235	4	8	0	2	0
414	8.01362683	154.7166971	8.4674855	146.4238557	0.03253582	0.01142625	6	12	0	0	0
415	7.78969864	159.1642928	7.97018794	155.5599297	0.00002338	0.0104935	5	10	0	1	0
416	7.30930016	169.6252511	7.99546541	155.0681307	0.01817447	0.0176811	5	10	0	1	0
417	7.51946075	164.8844134	8.06029708	153.8208659	0.00007135	0.04192855	5	10	0	1	0
418	7.37312283	168.1569538	7.38941347	167.7862364	0.0045474	0.03927638	4	8	0	2	0
419	4.40491868	281.4675967	7.15283171	173.3358096	0.00010788	0.03483496	5	8	0	1	0
420	6.11136497	202.8747883	7.25704152	170.8467387	0.00088041	0.0456979	4	7	1	1	0
421	6.91971478	179.1752861	7.49943971	165.3246008	0.01020324	0.12981608	4	7	1	1	0
422	6.12496495	202.4243216	7.79777824	158.999376	0.00097621	0.07324179	4	6	0	2	0
423	4.45697243	278.1802884	5.50101962	225.3840126	0.00001999	0.00060552	4	7	1	1	0
424	4.51406763	274.6617858	5.8309952	212.6295482	0.00007369	0.00258997	4	6	0	2	0
425	6.25938728	198.077195	6.98562647	177.4847083	0.00060706	0.02335291	4	7	1	1	0
426	6.53232127	189.8011172	7.0943588	174.7644727	0.01398595	0.01171812	3	6	2	1	0
427	5.70733007	217.2367568	6.97273616	177.8128194	0.00269403	0.01268047	3	5	1	2	0
428	4.4753178	277.0399625	6.51303629	190.3631148	0.00027108	0.02018402	4	6	0	2	0
429	5.85643322	211.70597	7.16125581	173.131907	0.00072816	0.07053245	3	5	1	2	0
430	6.68396896	185.4948585	7.3559919	168.5485644	0.00813599	0.12061648	3	5	1	2	0
431	5.79278552	214.0320699	7.44049277	166.6343766	0.00079959	0.00040885	3	4	0	3	0
432	8.4000976	147.5985083	8.44184639	146.8685661	0.0145902	0.01862379	6	12	0	0	0
433	7.035032	176.238271	8.15893943	151.9611569	0.00482145	0.0221465	5	10	0	1	0
434	7.20700386	172.032914	7.34641241	168.7683466	0.02475241	0.00390991	5	10	0	1	0
435	7.02855025	176.4007985	7.13103131	173.8657175	0.00422741	0.0043646	4	8	0	2	0
436	6.89716498	179.7610873	7.7825249	159.3110065	0.00658781	0.0093648	4	8	0	2	0
437	5.88038441	210.8436778	6.44972738	192.2316717	0.19828109	0.00004436	3	5	3	0	0
438	6.44327773	192.4240932	6.61093142	187.5442046	0.00070246	0.00011745	5	6	0	1	0
439	5.48563077	226.0162829	5.51880716	224.6575827	0.00055954	0.14190888	4	5	1	1	0
440	5.12056747	242.1297802	6.08945845	203.6046203	0.00277487	0.14943142	3	4	2	1	0
441	5.54775136	223.4854798	6.54771856	189.3547903	0.00284151	0.00370481	3	3	1	2	0
442	5.85981641	211.5837406	5.95703534	208.13069	0.00195304	0.21625719	4	5	1	1	0
443	3.96697513	312.540874	6.57108797	188.6813692	0.00019556	0.33872733	5	6	0	1	0
444	4.91769463	252.1185168	5.72016324	216.7493871	0.00003844	0.08168564	4	5	1	1	0
445	6.81202818	182.0077433	7.5917146	163.3151325	0.00923321	0.17841566	4	7	1	1	0
446	6.82233013	181.7329052	7.73650882	160.2585745	0.01034484	0.21488085	3	5	1	2	0
447	7.44406372	166.5544414	7.72513229	160.4945818	0.01364847	0.01048111	3	5	1	2	0
448	4.37638809	283.302543	6.93304727	178.8307258	0.00012153	0.01878027	5	8	0	1	0
449	5.8662666	211.3510961	6.99805363	177.1695304	0.00052497	0.00812914	4	7	1	1	0
450	5.97614725	207.4650812	7.72363267	160.5257434	0.0005719	0.00937773	4	6	0	2	0
451	4.36428284	284.0883421	6.4086137	193.4649105	0.00017213	0.00706924	4	6	0	2	0
452	6.01273867	206.2025214	7.65167624	162.0353287	0.00072049	0.06562803	3	4	0	3	0
453	6.87986099	180.2132162	7.03152826	176.3260887	0.00257674	0.00067547	3	6	2	1	0
454	7.17107803	172.8947684	7.27337243	170.4631363	0.00205309	0.00023656	3	5	1	2	0
455	7.40222187	167.4959083	8.32791941	148.8777467	0.00024261	0.01108708	3	4	0	3	0
456	7.12383771	174.0412859	7.42146467	167.0616153	0.00557695	0.34665837	6	10	0	0	0
457	6.51158048	190.4056747	7.08359806	175.0299586	0.10425234	0.02749878	5	8	0	1	0
458	6.88837244	179.9905402	7.15721819	173.2295765	0.00687362	0.14394714	4	7	1	1	0
459	7.4677847	166.025391	7.52792785	164.6989584	0.2383384	0.00071875	6	10	0	0	0
460	6.75211061	183.622862	7.00572888	176.9754293	0.00761923	0.11511863	4	7	1	1	0
461	7.44435162	166.5480002	7.6222455	162.6609738	0.0001178	0.28290762	5	8	0	1	0
462	7.41393637	167.2312539	7.5943639	163.2581599	0.2828046	0.0233087	6	10	0	0	0
463	6.73922711	183.9738971	6.95863223	178.1732149	0.00680955	0.12746357	4	7	1	1	0
464	6.26620074	197.8618187	7.23658182	171.3297668	0.07486067	0.01247734	5	8	0	1	0
465	6.79895583	182.3576895	7.49409349	165.4425419	0.02701102	0.09805038	5	8	0	1	0
466	9.02351013	137.4012837	9.22035973	134.467842	0.01509211	0.0014572	6	12	0	0	0
467	7.04434809	176.0051974	7.91060889	156.7315352	0.02040671	0.01009098	5	10	0	1	0
468	7.13131703	173.8587515	7.86256365	157.689264	0.01422434	0.00012494	5	10	0	1	0
469	7.57966785	163.5746975	8.05016519	154.0144638	0.03328084	0.02092184	4	8	0	2	0
470	7.60635432	163.0008047	7.91983219	156.5490084	0.02994069	0.01786113	4	8	0	2	0
471	7.23084566	171.465681	8.65621006	143.2314913	0.0054286	0.04261916	5	10	0	1	0
472	7.19716069	172.2681942	7.44295949	166.5791514	0.02166274	0.00247907	4	8	0	2	0
473	7.67026053	161.6427331	7.67203634	161.6053183	0.00099761	0.00100263	6	12	0	0	0
474	6.93758994	178.7136292	7.61022487	162.9179028	0.00107054	0.00106374	5	10	0	1	0
475	6.39704995	193.8146311	7.08057542	175.1046775	0.01535725	0.00419235	5	11	1	0	0
476	6.34913288	195.2773551	7.1860511	172.5345198	0.00271212	0.0021728	4	8	0	2	0
478	7.507457	165.1480489	7.96082042	155.7429775	0.02238478	0.00817635	6	10	0	0	0
479	6.91817815	179.2150835	7.26284026	170.7103324	0.01086355	0.00519642	5	8	0	1	0
480	6.71784495	184.5594658	7.21112285	171.9346489	0.00178113	0.00421226	5	8	0	1	0
481	7.47284521	165.912961	7.79834941	158.9877306	0.00836304	0.0163277	5	8	0	1	0
482	7.30077184	169.8233971	7.47403325	165.886588	0.01068273	0.02630697	5	8	0	1	0
483	6.60838988	187.6163328	7.12408098	174.0353428	0.00312597	0.02676961	4	6	0	2	0
484	4.60871263	269.0213028	4.79754494	258.4325715	0	0.00000001	6	2	0	0	0
485	4.86110855	255.0533199	5.06032718	245.0121962	0	0.00000001	5	1	1	0	0
486	5.22733813	237.1841736	5.44509887	227.6986894	0	0	4	0	2	0	0
487	7.37241016	168.173209	7.73014462	160.3905148	0.00012256	0.00000001	6	6	0	0	0
488	7.34038944	168.9068251	7.69964828	161.0257807	0.00009869	0.00628684	5	5	1	0	0
489	8.52324245	145.4659871	8.93799645	138.7158612	0	0.00000007	4	4	2	0	0
490	3.86868163	320.4817543	4.68283072	264.7633341	0.00009861	0.00000112	5	2	0	1	0
491	3.83068066	323.660985	5.18470062	239.1347094	0.00006249	0.00000009	4	1	1	1	0
492	3.99751529	310.1531293	4.02034128	308.3921956	0.00029122	0.00020737	4	2	0	2	0
493	6.41484946	193.2768467	7.06337565	175.5310686	0.00188747	0.00025749	4	5	1	1	0
494	6.37023095	194.6306005	7.52060418	164.8593446	0.00190433	0.13051414	3	4	2	1	0
495	4.39218593	282.2835587	7.37352229	168.1478439	0.00019123	0.00009944	5	6	0	1	0
496	4.39090972	282.3656041	7.75818976	159.8107179	0.00012347	0.03701265	4	5	1	1	0
497	5.90801049	209.8577646	7.19873079	172.2306213	0.0010376	0.03170502	4	5	1	1	0
498	5.90061444	210.1208083	7.30751999	169.6665731	0.00070992	0.0981646	3	4	2	1	0
499	5.88070686	210.8321167	7.06217862	175.5608209	0.00145043	0.00014789	4	4	0	2	0
500	5.895484	210.303662	7.91934891	156.5585617	0.00145453	0.06086116	3	3	1	2	0
501	4.29782529	288.4812183	6.38654472	194.1334368	0.00036101	0.0020711	3	5	1	2	0
502	4.41145676	281.0504425	4.43846896	279.3399902	0.0007298	0	4	6	0	2	0
503	4.38254086	282.904807	5.87799634	210.9293379	0.00077821	0.00083712	3	5	1	2	0
504	4.3746735	283.4135793	5.95555967	208.1822608	0.00017074	0.00127876	3	4	0	3	0
505	5.53181801	224.1291874	5.75940532	215.2725511	0	0.00097488	6	6	0	0	0
506	7.32008322	169.3753798	7.45729254	166.2589833	0.00061747	0.00000007	6	6	0	0	0
507	7.36257651	168.3978255	7.71371874	160.7320563	0.00003353	0.00142415	5	5	1	0	0
508	4.46962735	277.3926722	7.10004462	174.6245188	0.00051553	0.00266263	5	6	0	1	0
509	4.96164264	249.8853634	5.8526658	211.8422471	0.00011125	0.00206698	3	6	2	1	0
510	5.81741182	213.126028	6.06585176	204.3969957	0.00048611	0.00195853	3	5	1	2	0
511	5.52403093	224.4451365	5.7581525	215.3193884	0.00000365	0.00121649	6	6	0	0	0
512	5.99027894	206.9756496	6.23667095	198.7986677	0.00000484	0.00164022	5	5	1	0	0
513	5.36290008	231.1886959	5.73378226	216.2345584	0.0000278	0.00182728	5	4	0	1	0
514	5.80467091	213.5938273	6.22935925	199.0320073	0.00002319	0.00099295	4	3	1	1	0
515	4.05274732	305.9262711	5.59335438	221.6633869	0.00023589	0.00010701	5	6	0	1	0
516	4.06550157	304.9665225	5.87238453	211.1309075	0.00022158	0.000035	4	4	0	2	0
517	7.2307575	171.4677717	7.52988788	164.6560871	0.00005671	0.04689383	6	10	0	0	0
518	6.76497534	183.2736726	7.31006807	169.6074324	0.0001807	0.00070717	5	8	0	1	0
519	6.82743472	181.5970312	6.95824066	178.1832415	0.00069561	0.00065566	4	6	0	2	0
520	6.0403166	205.2610746	7.5847874	163.4642885	0.00130569	0.01560222	4	9	1	1	0
521	7.37465592	168.1219963	7.71131026	160.7822579	0.00006774	0.00281714	5	8	0	1	0
522	7.3649352	168.3438947	7.66829233	161.6842215	0.00003367	0.00702039	6	10	0	0	0
523	6.93487479	178.7835994	7.34429373	168.8170328	0.00292071	0.02535591	5	8	0	1	0
524	6.13811077	201.9907951	7.13643168	173.7341476	0.00063931	0.33229561	4	9	1	1	0
525	7.38800719	167.818174	7.7128507	160.7501459	0.00000212	0.00712628	6	10	0	0	0
526	8.61649232	143.8917171	8.97633403	138.1234111	0.00000044	0.01722061	5	9	1	0	0
527	6.54399469	189.4625432	7.74394297	160.104727	0.0037346	0.04016013	4	8	2	0	0
528	6.98630267	177.4675296	7.35411486	168.5915843	0.00618859	0.02161355	5	8	0	1	0
529	7.29328082	169.9978248	8.18046554	151.5612857	0.01787018	0.02691616	4	7	1	1	0
530	7.3928168	167.708995	7.74440339	160.0952086	0.00024642	0.00380842	5	8	0	1	0
531	7.585567	163.4474885	8.47984492	146.2104423	0.03428575	0.000866	4	7	1	1	0
532	7.28208551	170.2591755	7.40166594	167.5084887	0.00039723	0.00000158	5	8	0	1	0
533	7.36137785	168.425246	8.55550971	144.9173595	0.00034521	0.02001482	4	7	1	1	0
534	4.42545756	280.1612845	7.68143652	161.4075535	0.00019786	0.03508525	5	10	0	1	0
535	5.91028564	209.7769806	7.03116009	176.3353216	0.00096661	0.04065356	4	9	1	1	0
536	5.96286674	207.9271481	7.87543137	157.4316145	0.00119069	0.20924745	4	8	0	2	0
537	4.41209841	281.0095698	6.83905316	181.2885272	0.00004396	0.00833425	4	8	0	2	0
538	4.39491796	282.1080821	7.39089377	167.752631	0.00008641	0.00065662	4	8	0	2	0
539	4.44320537	279.0422165	7.32972285	169.152627	0.00010396	0.00045831	4	8	0	2	0
540	5.91842565	209.48846	7.24789414	171.0623599	0.00091365	0.21068753	3	7	1	2	0
541	6.43336408	192.7206139	7.47505286	165.8639608	0.00235447	0.28021272	3	7	1	2	0
542	5.97577283	207.4780805	7.72548848	160.4871819	0.00149549	0.05040649	3	6	0	3	0
543	9.10674976	136.1453766	9.623507	128.8347248	0	0.03716445	6	14	0	0	0
544	7.23358231	171.4008112	8.67542783	142.9142056	0.0004682	0.02115033	5	12	0	1	0
545	7.38948231	167.7846732	8.35905004	148.3232986	0.04292709	0.00000248	5	12	0	1	0
546	7.32514317	169.2583812	8.2189653	150.8513336	0.03961324	0.00004403	5	12	0	1	0
547	7.55049398	164.2067233	7.86880322	157.5642243	0.03019925	0.00830926	4	10	0	2	0
548	7.25788725	170.8268307	7.40319087	167.4739849	0.00142262	0.04126516	4	10	0	2	0
549	7.48215857	165.706442	7.49838989	165.3477471	0.07322836	0.00000003	4	10	0	2	0
550	7.25813623	170.8209706	7.2601711	170.7730932	0	0.00102005	4	10	0	2	0
551	7.15630878	173.2515901	7.46976188	165.9814456	0.00000005	0.01331859	6	8	0	0	0
552	6.57716237	188.5071108	6.90810123	179.4765064	0.01086941	0.00035053	5	6	0	1	0
553	6.99045322	177.362159	7.15299906	173.3317542	0.00001805	0.00001239	5	6	0	1	0
554	8.24025113	150.4616614	8.57209722	144.6369358	0.00012431	0.02555217	5	7	1	0	0
555	6.52317906	190.0671227	7.09772948	174.681478	0.01855628	0.01274002	4	6	2	0	0
556	6.67658379	185.7000399	7.51466257	164.9896936	0.00527899	0.01512539	4	5	1	1	0
557	6.99411342	177.2693407	7.40699937	167.3878737	0.00002649	0.00001897	4	5	1	1	0
558	4.32636867	286.5779525	7.65395492	161.9870887	0.00005518	0.0489025	5	8	0	1	0
559	4.22126606	293.7132741	6.22154795	199.2818966	0.00002703	0.00875769	4	6	0	2	0
560	4.37341688	283.495013	6.44727862	192.3046835	0.00003548	0.00000878	4	6	0	2	0
561	5.69982463	217.5228109	6.68621253	185.4326151	0.00186731	0.25574353	4	7	1	1	0
562	6.55717806	189.081624	7.4316888	166.8317805	0.00776972	0.0002776	4	7	1	1	0
